phantomtalesofthenight,Phantom Tales of the Night,,,review
phdphantasydegree,PhD Phantasy Degree,,,review
phenomenonxparanormalcrimefiles,Phenomenon X: Paranormal Crime Files,,,review
pigbride,Pig Bride,,,review
pingpong,Ping Pong,JP,,
pink,PINK,JP,,
pinkcandykiss,Pink Candy Kiss,JP,,
pinkhabanero,Pink & Habanero,,,review
pitaten,Pita-Ten,,,review
planetabluriseofagoo,Planeta Blu: Rise of Agoo,,,review
planetblood,Planet Blood,,,review
planetes,Planetes,,,review
planetesdeluxeeditionbook1,Planetes Deluxe Edition Book 1,,,review
planetesdeluxeeditionbook2,Planetes Deluxe Edition Book 2,,,review
plantsvszombiescertifiedzomboss,Plants vs. Zombies: Certified Zomboss,,,review
plantsvszombiesdreamalittlescheme,Plants vs. Zombies: Dream a Little Scheme,,,review
plantsvszombiesfaultyfables,Plants vs. Zombies: Faulty Fables,,,review
plantsvszombiesimpfestation,Plants vs. Zombies: Impfestation,,,review
plantsvszombiesitsadogzlife,Plants vs. Zombies: It's a Dogz Life,,,review
plantsvszombiesthebigspitball,Plants vs. Zombies: The Big Spitball,,,review
plantsvszombiestheunpredictables,Plants vs. Zombies: The Unpredictables,,,review
plantsvszombieszapped,Plants vs. Zombies: Zapped,,,review
plantsvszombieszomnibus,Plants vs. Zombies Zomnibus,,,review
playingdeathgamestoputdinneronthetable,Playing Death Games to Put Dinner on the Table,,,review
playitcoolguys,"Play It Cool, Guys",,,review
playmesoftly,Play Me Softly,,,review
pleasegohomemissakutsu,"Please Go Home, Miss Akutsu!",,,review
pleaselookafterthedragon,Please Look After the Dragon,,,review
pleaseputthemontakaminesan,Please Put Them On Takamine-san,,,review
pleasetellmegalkochan,Please Tell Me! Galko-chan,,,review
pleasureandcorruption,Pleasure and Corruption,JP,,
pleasurecorruption,Pleasure & Corruption,JP,,
plumcrazytalesofatigerstripedcat,Plum Crazy! Tales of a Tiger-Striped Cat,,,review
plunderer,Plunderer,,,review
plussizedelf,Plus-Sized Elf,,,review
plussizedelfsecondhelping,Plus-Sized Elf: Second Helping!,,,review
poisoncandy,Poison Candy,,,review
pokemon,Pokemon,JP,,
pokemonadventurescollectorsedition,Pokémon Adventures,JP,,
pokemonmewtwostrikesbackevolution,Pokémon: Mewtwo Strikes Back—Evolution,JP,,
pokemonsunmoon,Pokémon: Sun & Moon,JP,,
polarbearcafe,Polar Bear Cafe,,,review
polarbearcafecollectorsedition,Polar Bear Café,,,review
pompothecinephile,Pompo: The Cinéphile,,,review
popteamepic,Pop Team Epic,JP,,
popteamepicsecondseason,"Pop Team Epic, Second Season",JP,,
porterofheroes001,Porter of Heroes #001,JP,,
porterofheroes002,Porter of Heroes #002,JP,,
porterofheroes003,Porter of Heroes #003,JP,,
porterofheroes004,Porter of Heroes #004,JP,,
porterofheroes005,Porter of Heroes #005,JP,,
porterofheroes006,Porter of Heroes #006,JP,,
porterofheroes007,Porter of Heroes #007,JP,,
porterofheroes008,Porter of Heroes #008,JP,,
porterofheroes009,Porter of Heroes #009,JP,,
porterofheroes010,Porter of Heroes #010,JP,,
porterofheroes011,Porter of Heroes #011,JP,,
porterofheroes012,Porter of Heroes #012,JP,,
porterofheroes013,Porter of Heroes #013,JP,,
porterofheroes014,Porter of Heroes #014,JP,,
porterofheroes015,Porter of Heroes #015,JP,,
porterofheroes016,Porter of Heroes #016,JP,,
porterofheroes017,Porter of Heroes #017,JP,,
porterofheroes018,Porter of Heroes #018,JP,,
porterofheroes019,Porter of Heroes #019,JP,,
porterofheroes020,Porter of Heroes #020,JP,,
porterofheroes021,Porter of Heroes #021,JP,,
porterofheroes022,Porter of Heroes #022,JP,,
porterofheroes023,Porter of Heroes #023,JP,,
porterofheroes024,Porter of Heroes #024,JP,,
porterofheroes025,Porter of Heroes #025,JP,,
porterofheroes026,Porter of Heroes #026,JP,,
porterofheroes027,Porter of Heroes #027,JP,,
porterofheroes028,Porter of Heroes #028,JP,,
porterofheroes029,Porter of Heroes #029,JP,,
porterofheroes030,Porter of Heroes #030,JP,,
porterofheroes031,Porter of Heroes #031,JP,,
porterofheroes032,Porter of Heroes #032,JP,,
porterofheroes033,Porter of Heroes #033,JP,,
porterofheroes034,Porter of Heroes #034,JP,,
porterofheroes035,Porter of Heroes #035,JP,,
porterofheroes036,Porter of Heroes #036,JP,,
porterofheroes037,Porter of Heroes #037,JP,,
powers,Powers,,,review
powers25,Powers 25,,,review
praisemewhenimagoodboy,Praise Me When I'm a Good Boy,,,review
precariouswomanexecutive,Precarious Woman Executive,,,review
precariouswomanexecutivemissblackgeneral,Precarious Woman Executive Miss Black General,,,review
presidentdad,President Dad,,,review
prettyboydetectiveclub1,Pretty Boy Detective Club 1,JP,,
prettyboydetectiveclub2,Pretty Boy Detective Club 2,JP,,
primitiveboyfriend,Primitive Boyfriend,,,review
princefreya,Prince Freya,JP,,
princessaidestitution,Princess Ai: Destitution,,,review
princessaiencounters,Princess Ai: Encounters,,,review
princessaievolution,Princess Ai: Evolution,,,review
princessailumination,Princess Ai: Lumination,,,review
princessaiofailandthecomicstripcollection,Princess Ai of Ai-Land: The Comic Strip Collection,,,review
princessairosesandtattoosartbook,Princess Ai: Roses and Tattoos artbook,,artbook,review
princessairumorsfromtheotherside,Princess Ai: Rumors from the Other Side,,,review
princessaitheprismofmidnightdawn,Princess Ai: The Prism of Midnight Dawn,,,review
princessknight,Princess Knight,JP,,
princessprincess,Princess Princess,,,review
printernianipponmysquishybioprintedpet,Printernia Nippon: My Squishy Bio-Printed Pet,,,review
prismstalkertheweepingstar,Prism Stalker: The Weeping Star,,,review
prisonschool,Prison School,,,review
privateschool,Private School,,,review
prodigylibraryedition,Prodigy Library Edition,,,review
prodigyslavesofmars,Prodigy: Slaves of Mars,,,review
projectmonarch,Project Monarch,,,review
prophecy,Prophecy,JP,,
proudtobethevillainessimdoomedafterstealingmyhalfsistersfianceandhavingherbanished017,Proud to be the Villainess: I'm Doomed After Stealing my Half-Sister's Fiance and Having Her Banished #017,JP,,
proudtobethevillainessimdoomedafterstealingmyhalfsistersfianceandhavingherbanished018,Proud to be the Villainess: I'm Doomed After Stealing my Half-Sister's Fiance and Having Her Banished #018,JP,,
proudtobethevillainessimdoomedafterstealingmyhalfsistersfianceandhavingherbanished019,Proud to be the Villainess: I'm Doomed After Stealing my Half-Sister's Fiance and Having Her Banished #019,JP,,
psychicpowernanaki,Psychic Power Nanaki,,,review
psychopassinspectorshinyakogami,Psycho-Pass: Inspector Shinya Kogami,,,review
psycomm,PSY-COMM,,,review
puellamagihomuratamura,Puella Magi Homura Tamura,,,review
puellamagikazumimagica,Puella Magi Kazumi Magica,,,review
puellamagimadokamagica,Puella Magi Madoka Magica,,,review
puellamagimadokamagicahomurasrevenge,Puella Magi Madoka Magica: Homura's Revenge,,,review
puellamagimadokamagicathedifferentstory,Puella Magi Madoka Magica: The Different Story,,,review
puellamagimadokamagicathemovierebellion,Puella Magi Madoka Magica: The Movie -Rebellion-,,,review
puellamagimadokamagicawraitharc,Puella Magi Madoka Magica: Wraith Arc,,,review
puellamagiorikomagica,Puella Magi Oriko Magica,,,review
puellamagiorikomagicasadnessprayer,Puella Magi Oriko Magica: Sadness Prayer,,,review
puellamagisuzunemagica,Puella Magi Suzune Magica,,,review
puellamagitartmagica,Puella Magi Tart Magica,,,review
pulse,Pulse,,,review
puniruisakawaiislime,Puniru is a Kawaii Slime (),,,review
punkstriangle,PUNKS TRIANGLE,,,review
punkstrianglestitch,PUNKS TRIANGLE stitch,,,review
puppositesattract1,Pupposites Attract 1,JP,,
puppositesattract2,Pupposites Attract 2,JP,,
puppositesattract3,Pupposites Attract 3,JP,,
puppositesattract4,Pupposites Attract 4,JP,,
puppositesattract5,Pupposites Attract 5,JP,,
purgatoryfuneralcakes,Purgatory Funeral Cakes,KR,manhwa,
qqsweeper,QQ Sweeper,JP,,
qualiathepurplethecompletemangacollection,Qualia the Purple: The Complete Manga Collection,,,review
qualityassuranceinanotherworld10,Quality Assurance in Another World 10,JP,,
qualityassuranceinanotherworld11,Quality Assurance in Another World 11,JP,,
qualityassuranceinanotherworld12,Quality Assurance in Another World 12,JP,,
qualityassuranceinanotherworld5,Quality Assurance in Another World 5,JP,,
qualityassuranceinanotherworld6,Quality Assurance in Another World 6,JP,,
qualityassuranceinanotherworld7,Quality Assurance in Another World 7,JP,,
qualityassuranceinanotherworld8,Quality Assurance in Another World 8,JP,,
qualityassuranceinanotherworld9,Quality Assurance in Another World 9,JP,,
queensquality,Queen's Quality,JP,,
quickstops,Quick Stops,,,review
radiant,Radiant,JP,,
radiostorm,Radio Storm,KR,manhwa,
ragnacrimson,Ragna Crimson,JP,,
ragnacrimson01,Ragna Crimson 01,JP,,
ragnacrimson02,Ragna Crimson 02,JP,,
ragnacrimson03,Ragna Crimson 03,JP,,
ragnacrimson04,Ragna Crimson 04,JP,,
ragnacrimson05,Ragna Crimson 05,JP,,
ragnacrimson06,Ragna Crimson 06,JP,,
ragnacrimson07,Ragna Crimson 07,JP,,
ragnacrimson08,Ragna Crimson 08,JP,,
ragnacrimson09,Ragna Crimson 09,JP,,
ragnacrimson10,Ragna Crimson 10,JP,,
ragnacrimson11,Ragna Crimson 11,JP,,
ragnacrimson12,Ragna Crimson 12,JP,,
ragnacrimson13,Ragna Crimson 13,JP,,
ragnacrimson14,Ragna Crimson 14,JP,,
ragnacrimson15,Ragna Crimson 15,JP,,
ragnacrimson16,Ragna Crimson 16,JP,,
raiders,Raiders,,,review
rainbowandblack,Rainbow and Black,,,review
rainbowdays,Rainbow Days,JP,,
rainbowrowell,Rainbow Rowell,JP,,
rainbowsafterstorms,Rainbows After Storms,JP,,
rainydayserenade,Rainy Day Serenade (),JP,,
rairairai,Rai Rai Rai,JP,,
rakudalaughs,Rakuda Laughs,JP,,
ramenwolfandcurrytiger,Ramen Wolf and Curry Tiger,,,review
ranandthegrayworld,Ran and the Gray World,JP,,
rascaldoesnotdream,Rascal Does Not Dream,,,review
rashomonacommissionerheigokobayashicase,Rashomon: A Commissioner Heigo Kobayashi Case,,,review
ratgod,Rat God,,,review
raulandhisvampireprince,Raul and His Vampire Prince,,,review
ravensaga,Raven Saga,other,webtoon,
ravenskull,Ravenskull,other,,
rawhero,RaW Hero,,,review
reanima1,Re:Anima 1,JP,,
reanima2,Re:Anima 2,JP,,
reanima3,Re:Anima 3,JP,,
reanima4,Re:Anima 4,JP,,
rebelheroiwillusemyskillstocontroltheschemingprincesssheartandbody,Rebel Hero: I Will Use My Skills to Control the Scheming Princess's Heart and Body,,,review
rebornasabarriermaster,Reborn as a Barrier Master,,,review
rebornasanaristocraticscoundrelibrokethegameandmasteredmagicbeyondlimits,"Reborn as an Aristocratic Scoundrel, I Broke the Game and Mastered Magic Beyond Limits!",,,review
rebornasapolarbear,Reborn as a Polar Bear,,,review
rebornasaspacemercenary,Reborn as a Space Mercenary,,,review
rebornasaspacemercenaryiwokeuppilotingthestrongeststarship,Reborn as a Space Mercenary: I Woke Up Piloting the Strongest Starship!,,,review
rebornasavendingmachineinowwanderthedungeon,"Reborn as a Vending Machine, I Now Wander the Dungeon",,,review
rebornlibraryedition,Reborn Library Edition,,,review
rebornrich,Reborn Rich,,,review
reborntomasterthebladefromherokingtoextaordinarysquire,Reborn to Master the Blade: From Hero-King to Extaordinary Squire,JP,,
reborntomasterthebladefromherokingtoextraordinarysquire,Reborn to Master the Blade: From Hero-King to Extraordinary Squire ♀,JP,,
recordjourney,Record Journey,,,review
recordofchronoswarapparentlyimonlythestrongestinbed,Record of Chrono's War: Apparently I'm Only the Strongest in Bed,,,review
recordofgrancrestwar,Record of Grancrest War,JP,,
recordoflodosswarthecrownofthecovenant,Record of Lodoss War: The Crown of the Covenant,JP,,
recordoflustywarriorstherodmastersunstoppableconquestinanotherworld,Record of Lusty Warriors: The Rod Master's Unstoppable Conquest in Another World,,,review
recordofragnarok,Record of Ragnarok,JP,,
redangel,Red Angel,,,review
redbluemonsterhunters,Red & Blue: Monster Hunters,,,review
redbook,Red Book,,,review
redeemonlyoneforever,Redeem: Only One Forever,,,review
redridinghoodandthebigsadwolf,Red Riding Hood and the Big Sad Wolf,,,review
redriver,Red River,JP,,
redstring,Red String,,,review
reignofthesevenspellblades,Reign of the Seven Spellblades,,,review
reikothezombieshop,Reiko the Zombie Shop,,,review
reincarnatedasadragonhatchling,Reincarnated as a Dragon Hatchling,,,review
reincarnatedasaneightyearoldapostleofthegods055,Reincarnated as an Eight-Year-Old Apostle of the Gods #055,JP,,
reincarnatedasasword,Reincarnated as a Sword,,,review
reincarnatedasaswordanotherwish,Reincarnated as a Sword: Another Wish,,,review
reincarnatedasthedaughterofthelegendaryheroandthequeenofspirits079,Reincarnated as the Daughter of the Legendary Hero and the Queen of Spirits #079,JP,,
reincarnatedasthedaughterofthelegendaryheroandthequeenofspirits080,Reincarnated as the Daughter of the Legendary Hero and the Queen of Spirits #080,JP,,
reincarnatedasthedaughterofthelegendaryheroandthequeenofspirits081,Reincarnated as the Daughter of the Legendary Hero and the Queen of Spirits #081,JP,,
reincarnatedasthedaughterofthelegendaryheroandthequeenofspirits082,Reincarnated as the Daughter of the Legendary Hero and the Queen of Spirits #082,JP,,
reincarnatedintoagameastheherosfriendrunningthekingdombehindthescenes,Reincarnated Into a Game as the Hero's Friend: Running the Kingdom Behind the Scenes,,,review
reincarnationcoliseum,Reincarnation Coliseum,,,review
reindeerboy,Reindeer Boy,,,review
rejectedbytheherospartyaprincessdecidedtoliveaquietlifeinthecountryside,"Rejected by the Hero's Party, a Princess Decided to Live a Quiet Life in the Countryside",,,review
relivingmylifewithaboyfriendwhodoesntrememberme,Re-Living My Life with a Boyfriend Who Doesn't Remember Me,,,review
reluctantspacecommanderfromdeathwishtogalactichero,Reluctant Space Commander: From Death Wish to Galactic Hero!,,,review
remnantthebeastmenomegaversesaga,Remnant: The Beastmen Omegaverse Saga,,,review
remonster,Re:Monster,,,review
renegaderoyale,Renegade Royale,,,review
renjohdesperado,Renjoh Desperado,JP,,
rentagirlfriend22,Rent-A-Girlfriend 22,JP,,
rentagirlfriend23,Rent-A-Girlfriend 23,JP,,
rentagirlfriend24,Rent-A-Girlfriend 24,JP,,
rentagirlfriend25,Rent-A-Girlfriend 25,JP,,
rentagirlfriend26,Rent-A-Girlfriend 26,JP,,
rentagirlfriend27,Rent-A-Girlfriend 27,JP,,
rentagirlfriend28,Rent-A-Girlfriend 28,JP,,
rentagirlfriend29,Rent-A-Girlfriend 29,JP,,
rentagirlfriend30,Rent-A-Girlfriend 30,JP,,
rentagirlfriend31,Rent-A-Girlfriend 31,JP,,
rentagirlfriend32,Rent-A-Girlfriend 32,JP,,
rentagirlfriend33,Rent-A-Girlfriend 33,JP,,
rentagirlfriend34,Rent-A-Girlfriend 34,JP,,
rentagirlfriend35,Rent-A-Girlfriend 35,JP,,
rentagirlfriend36,Rent-A-Girlfriend 36,JP,,
rentagirlfriend37,Rent-A-Girlfriend 37,JP,,
rentagirlfriend38,Rent-A-Girlfriend 38,JP,,
rentagirlfriend39,Rent-A-Girlfriend 39,JP,,
rentagirlfriend40,Rent-A-Girlfriend 40,JP,,
rentagirlfriend41,Rent-A-Girlfriend 41,JP,,
replay,Replay,,,review
replica,Replica,,,review
requiemoftheroseking,Requiem of the Rose King,JP,,
resetreboot,Reset / Reboot,JP,,
residentalien,Resident Alien,,,review
residentevildeathisland,Resident Evil: Death Island,,,review
residentevilinfinitedarknessthebeginning,Resident Evil: Infinite Darkness - The Beginning,,,review
restartaftercomingbackhome,Restart After Coming Back Home,,,review
restauranttoanotherworld,Restaurant to Another World,,,review
retotheprotector001,Reto the Protector #001,JP,,
retotheprotector002,Reto the Protector #002,JP,,
retotheprotector003,Reto the Protector #003,JP,,
retotheprotector004,Reto the Protector #004,JP,,
retotheprotector005,Reto the Protector #005,JP,,
retotheprotector006,Reto the Protector #006,JP,,
retotheprotector007,Reto the Protector #007,JP,,
retotheprotector008,Reto the Protector #008,JP,,
retotheprotector009,Reto the Protector #009,JP,,
retotheprotector010,Reto the Protector #010,JP,,
retotheprotector011,Reto the Protector #011,JP,,
retotheprotector012,Reto the Protector #012,JP,,
retotheprotector013,Reto the Protector #013,JP,,
retotheprotector014,Reto the Protector #014,JP,,
retotheprotector015,Reto the Protector #015,JP,,
retotheprotector016,Reto the Protector #016,JP,,
retotheprotector017,Reto the Protector #017,JP,,
retotheprotector018,Reto the Protector #018,JP,,
retotheprotector019,Reto the Protector #019,JP,,
retotheprotector020,Reto the Protector #020,JP,,
retotheprotector021,Reto the Protector #021,JP,,
returnalfallenasteria,Returnal: Fallen Asteria,,,review
reunion,Reunion,KR,manhwa,
revengeagenthizumisan,Revenge Agent Hizumi-san,,,review
revengemrswrong,Revenge: Mrs. Wrong,,,review
revengeofthebaskervillebloodhound,Revenge of the Baskerville Bloodhound,KR,manhwa,
reversal,Reversal,,,review
revolutionarygirlutena,Revolutionary Girl Utena,JP,,
rezerostartinglifeinanotherworldthefrozenbond,"Re:ZERO -Starting Life in Another World-, The Frozen Bond",,,review
rgveda,RG Veda,,,review
rgvedabook2,RG Veda Book 2,,,review
rgvedabook3,RG Veda Book 3,,,review
rhysmyth,Rhysmyth,,,review
rideyourwave,Ride Your Wave,,,review
ridingshotgun,Riding Shotgun,,,review
ring,Ring,,,review
ringworld,Ringworld,other,,
rinne,RIN-NE,JP,,
ripperland,Ripperland,,,review
ripplesintheriver,Ripples in the River,,,review
riptide,Riptide,,,review
riseoftheoutlawtamerandhissrankcatgirl,Rise of the Outlaw Tamer and His S-Rank Cat Girl,,,review
rivalschoolsofficialcompleteworkshardcoverdeluxeeditionset,Rival Schools: Official Complete Works Hardcover - Deluxe Edition Set,JP,artbook,
riversedge,River's Edge,JP,,
riviereandthelandofprayer,Riviere and the Land of Prayer,,,review
roadqueeneternalroadtriptolove,ROADQUEEN: Eternal Roadtrip to Love,other,,
roadsong,Roadsong,,,review
roarastarintheabyss1,Roar: A Star in the Abyss 1,JP,,
roarastarintheabyss2,Roar: A Star in the Abyss 2,JP,,
roarastarintheabyss3,Roar: A Star in the Abyss 3,JP,,
roarastarintheabyss4,Roar: A Star in the Abyss 4,JP,,
robosapienstalesoftomorrow,Robo Sapiens: Tales of Tomorrow (),,,review
roboticsnotes,Robotics;Notes,JP,,
robotxlaserbeam,ROBOTxLASERBEAM,JP,,
rockisaladysmodesty,Rock Is a Lady's Modesty,,,review
